"data.creators","data.name","data.share","data.symbol","data.uri","data.verified","is_mutable","mint","primary_sale_happened","update_authority","explorer_url","metaResult.name","metaResult.symbol","metaResult.description","metaResult.seller_fee_basis_points","metaResult.image","metaResult.external_url","metaResult.edition","metaResult.attributes","metaResult.collection.name","metaResult.collection.family","metaResult.properties.files","metaResult.properties.category","metaResult.properties.creators"
"[""BEXLhAqLAWnsgsJMyv9gNdBafSpnqDK4HCpwPANMzXf2"",""HcznhsxMNkELXujwKHf4Fn4wveiLj6nspkfW5XmnV3EN""]","Fishy Folk #1257","[0,100]","FF","https://arweave.net/bhE8tmmC5mgs6Q8tI-l71Glqx7iOi-kgPYKzywYrOvA","[1,0]",true,"3cGZvLyHXEhakWc9usYLB5uKkSr24tcRZwqDJMGtebN4",true,"2FMFXUHdnbBrHz3eYNrSMRZoNevXDrDPp7UvGZKKvzRT","https://explorer.solana.com/address/3cGZvLyHXEhakWc9usYLB5uKkSr24tcRZwqDJMGtebN4","Fishy Folk #1257","FF","Shipsgrave sub-collection",1000,"https://www.arweave.net/NaBzTNJOByHwuZ1xmTQCb-zyOhEXXZHOAazK7C9ylu8?ext=png","https://twitter.com/nashotobiNFT",1257,"[{""trait_type"":""Type"",""value"":""Roughnecks""},{""trait_type"":""Clothing"",""value"":""Farm Dress""},{""trait_type"":""Gender"",""value"":""Female""},{""trait_type"":""Mouth"",""value"":""Maw""},{""trait_type"":""Eyes"",""value"":""Many""},{""trait_type"":""Nose"",""value"":""Sharp""},{""trait_type"":""Head"",""value"":""Braid""},{""trait_type"":""Ears"",""value"":""Holes""},{""trait_type"":""Equipment"",""value"":""Pitchfork""}]","Fishy Folk","Fishy Folk","[{""uri"":""https://www.arweave.net/NaBzTNJOByHwuZ1xmTQCb-zyOhEXXZHOAazK7C9ylu8?ext=png"",""type"":""image/png""}]","image","[{""address"":""HcznhsxMNkELXujwKHf4Fn4wveiLj6nspkfW5XmnV3EN"",""share"":100}]"
"[""BEXLhAqLAWnsgsJMyv9gNdBafSpnqDK4HCpwPANMzXf2"",""HcznhsxMNkELXujwKHf4Fn4wveiLj6nspkfW5XmnV3EN""]","Fishy Folk #898","[0,100]","FF","https://arweave.net/lx6JMc2xVgxUevZRDQDrOKNpeVEVGhrKcB2bITAoEUI","[1,0]",true,"374HRKLwiFyNCAPoWrm7X7xhGYgTbDWnk958wnNCeowv",true,"2FMFXUHdnbBrHz3eYNrSMRZoNevXDrDPp7UvGZKKvzRT","https://explorer.solana.com/address/374HRKLwiFyNCAPoWrm7X7xhGYgTbDWnk958wnNCeowv","Fishy Folk #898","FF","Shipsgrave sub-collection",1000,"https://www.arweave.net/yTp3ZwOvpijITrkxLHC3cvPM0YEwwIBO79SomUyH_nE?ext=png","https://twitter.com/nashotobiNFT",898,"[{""trait_type"":""Type"",""value"":""Lunatic""},{""trait_type"":""Gender"",""value"":""Man""},{""trait_type"":""Clothing"",""value"":""Ruffle Shirt""},{""trait_type"":""Mouth"",""value"":""Maw""},{""trait_type"":""Eyes"",""value"":""Eye Patch""},{""trait_type"":""Nose"",""value"":""Clown Nose""},{""trait_type"":""Head"",""value"":""Colton Crux Cut""},{""trait_type"":""Ears"",""value"":""Regular""},{""trait_type"":""Equipment"",""value"":""Bouquet""}]","Fishy Folk","Fishy Folk","[{""uri"":""https://www.arweave.net/yTp3ZwOvpijITrkxLHC3cvPM0YEwwIBO79SomUyH_nE?ext=png"",""type"":""image/png""}]","image","[{""address"":""HcznhsxMNkELXujwKHf4Fn4wveiLj6nspkfW5XmnV3EN"",""share"":100}]"
"[""ALNcW6QDNf7H4iNiTM3FD16LZ4zMGyEeCYQiE1AbCoXk"",""Em4DcHQwUxhHfEWhz8aZABXU6nUADTGFBPKHoBhKZr9h""]","SOLGods 2677","[0,100]","SOLGods","https://arweave.net/WsIJkiOWe5GEgH3Uxq6UutEHbg1RmsAXLJXyxlhnw64","[1,0]",true,"2uc9vXmYrgAbT4ud7jCaDjwJ2JXVznfo4CsgEFqD8Q2a",true,"41PLzJby9zqiXjXnY5psHt6zf2X5uaDPiZ5wwRAPKAZM","https://explorer.solana.com/address/2uc9vXmYrgAbT4ud7jCaDjwJ2JXVznfo4CsgEFqD8Q2a","SOLGods 2677","SOLGods",,500,"https://www.arweave.net/h8celcu6YqBPdaMcc1yRJb147KB_ktTrG3NVkuPtc1U?ext=png",,,"[{""trait_type"":""Background"",""value"":""Tornado""},{""trait_type"":""Code"",""value"":""None""},{""trait_type"":""Back"",""value"":""None""},{""trait_type"":""Character"",""value"":""White""},{""trait_type"":""Torso"",""value"":""Prison""},{""trait_type"":""Eyes"",""value"":""None""},{""trait_type"":""Face"",""value"":""Squidgame Triangle""},{""trait_type"":""Head"",""value"":""None""}]","SOLGods","SOLGods","[{""uri"":""https://www.arweave.net/h8celcu6YqBPdaMcc1yRJb147KB_ktTrG3NVkuPtc1U?ext=png"",""type"":""image/png""}]",,"[{""address"":""Em4DcHQwUxhHfEWhz8aZABXU6nUADTGFBPKHoBhKZr9h"",""share"":92},{""address"":""5yqPJhLcoqDcVLTQjWq5MBGh18R6jv7pVwtacLW32b6J"",""share"":8}]"
"[""ALNcW6QDNf7H4iNiTM3FD16LZ4zMGyEeCYQiE1AbCoXk"",""Em4DcHQwUxhHfEWhz8aZABXU6nUADTGFBPKHoBhKZr9h""]","SOLGods 4107","[0,100]","SOLGods","https://arweave.net/zSRKkO0cg4eyqbzORbR7Nr79gOegs-9Tw7VSS2fQISY","[1,0]",true,"xNvNxcKFGJ8tjKKR6SQJcoNNoEK7FV4C7dLz2P4VzLz",true,"41PLzJby9zqiXjXnY5psHt6zf2X5uaDPiZ5wwRAPKAZM","https://explorer.solana.com/address/xNvNxcKFGJ8tjKKR6SQJcoNNoEK7FV4C7dLz2P4VzLz","SOLGods 4107","SOLGods",,500,"https://www.arweave.net/qAVDcK8bh6ECfqn2aGifaDgF2e1hqCxGh9thWuyXZpU?ext=png",,,"[{""trait_type"":""Background"",""value"":""Green""},{""trait_type"":""Code"",""value"":""None""},{""trait_type"":""Back"",""value"":""None""},{""trait_type"":""Character"",""value"":""Grey""},{""trait_type"":""Torso"",""value"":""Straightjacket""},{""trait_type"":""Eyes"",""value"":""Beads""},{""trait_type"":""Face"",""value"":""Venetian Red""},{""trait_type"":""Head"",""value"":""Goat""}]","SOLGods","SOLGods","[{""uri"":""https://www.arweave.net/qAVDcK8bh6ECfqn2aGifaDgF2e1hqCxGh9thWuyXZpU?ext=png"",""type"":""image/png""}]",,"[{""address"":""Em4DcHQwUxhHfEWhz8aZABXU6nUADTGFBPKHoBhKZr9h"",""share"":92},{""address"":""5yqPJhLcoqDcVLTQjWq5MBGh18R6jv7pVwtacLW32b6J"",""share"":8}]"
"[""ALNcW6QDNf7H4iNiTM3FD16LZ4zMGyEeCYQiE1AbCoXk"",""Em4DcHQwUxhHfEWhz8aZABXU6nUADTGFBPKHoBhKZr9h""]","SOLGods 1554","[0,100]","SOLGods","https://arweave.net/vTPvOtJgRQQ9s_82wZIaYUMBRvixb-QkmVMOaJkBSyY","[1,0]",true,"ATjkvWW8LBRS3eSNNdfjge6WWknTN7TmHQM4QUj5JdaM",true,"41PLzJby9zqiXjXnY5psHt6zf2X5uaDPiZ5wwRAPKAZM","https://explorer.solana.com/address/ATjkvWW8LBRS3eSNNdfjge6WWknTN7TmHQM4QUj5JdaM","SOLGods 1554","SOLGods",,500,"https://www.arweave.net/LP69Pj7CiZR03bPvHnrvzzZg6FHbzbujCVxVMGtrwlE?ext=png",,,"[{""trait_type"":""Background"",""value"":""Green""},{""trait_type"":""Code"",""value"":""None""},{""trait_type"":""Back"",""value"":""None""},{""trait_type"":""Character"",""value"":""Grey""},{""trait_type"":""Torso"",""value"":""Straightjacket""},{""trait_type"":""Eyes"",""value"":""None""},{""trait_type"":""Face"",""value"":""None""},{""trait_type"":""Head"",""value"":""None""}]","SOLGods","SOLGods","[{""uri"":""https://www.arweave.net/LP69Pj7CiZR03bPvHnrvzzZg6FHbzbujCVxVMGtrwlE?ext=png"",""type"":""image/png""}]",,"[{""address"":""Em4DcHQwUxhHfEWhz8aZABXU6nUADTGFBPKHoBhKZr9h"",""share"":92},{""address"":""5yqPJhLcoqDcVLTQjWq5MBGh18R6jv7pVwtacLW32b6J"",""share"":8}]"
"[""ALNcW6QDNf7H4iNiTM3FD16LZ4zMGyEeCYQiE1AbCoXk"",""Em4DcHQwUxhHfEWhz8aZABXU6nUADTGFBPKHoBhKZr9h""]","SOLGods 5287","[0,100]","SOLGods","https://arweave.net/mZrIRtYn7HmOYU24cZz52rGp6WUIiyd5vxSviol8LDM","[1,0]",true,"J4Ci9eLwnehu7xifXSq1iiEwgkSLDMn1oTd182q6w4Cb",true,"41PLzJby9zqiXjXnY5psHt6zf2X5uaDPiZ5wwRAPKAZM","https://explorer.solana.com/address/J4Ci9eLwnehu7xifXSq1iiEwgkSLDMn1oTd182q6w4Cb","SOLGods 5287","SOLGods",,500,"https://www.arweave.net/jhO8HTURVgPU7d6ZZ_ozPhrsE5iRrOAHdcklC5CEG5o?ext=png",,,"[{""trait_type"":""Background"",""value"":""Black""},{""trait_type"":""Code"",""value"":""None""},{""trait_type"":""Back"",""value"":""None""},{""trait_type"":""Character"",""value"":""Grey""},{""trait_type"":""Torso"",""value"":""Suit Coloured""},{""trait_type"":""Eyes"",""value"":""Beads""},{""trait_type"":""Face"",""value"":""Gas Mask""},{""trait_type"":""Head"",""value"":""Horns Black""}]","SOLGods","SOLGods","[{""uri"":""https://www.arweave.net/jhO8HTURVgPU7d6ZZ_ozPhrsE5iRrOAHdcklC5CEG5o?ext=png"",""type"":""image/png""}]",,"[{""address"":""Em4DcHQwUxhHfEWhz8aZABXU6nUADTGFBPKHoBhKZr9h"",""share"":92},{""address"":""5yqPJhLcoqDcVLTQjWq5MBGh18R6jv7pVwtacLW32b6J"",""share"":8}]"
"[""ALNcW6QDNf7H4iNiTM3FD16LZ4zMGyEeCYQiE1AbCoXk"",""Em4DcHQwUxhHfEWhz8aZABXU6nUADTGFBPKHoBhKZr9h""]","SOLGods 4506","[0,100]","SOLGods","https://arweave.net/sQsGTmruiCFwx5Fj5zedkTq7BfStMNILagjfYDKcQrk","[1,0]",true,"CByXJvmqbSRAwuqBrKn3WYTMKsjcCka7Dh516PhrajsB",true,"41PLzJby9zqiXjXnY5psHt6zf2X5uaDPiZ5wwRAPKAZM","https://explorer.solana.com/address/CByXJvmqbSRAwuqBrKn3WYTMKsjcCka7Dh516PhrajsB","SOLGods 4506","SOLGods",,500,"https://www.arweave.net/exUnQUaQVb6tgzu1bLB_GpoD4qfUqIpmZGkYXBUeRn0?ext=png",,,"[{""trait_type"":""Background"",""value"":""Blue""},{""trait_type"":""Code"",""value"":""None""},{""trait_type"":""Back"",""value"":""None""},{""trait_type"":""Character"",""value"":""Grey""},{""trait_type"":""Torso"",""value"":""Vest White""},{""trait_type"":""Eyes"",""value"":""Buttons""},{""trait_type"":""Face"",""value"":""Bandana Black""},{""trait_type"":""Head"",""value"":""Tophat""}]","SOLGods","SOLGods","[{""uri"":""https://www.arweave.net/exUnQUaQVb6tgzu1bLB_GpoD4qfUqIpmZGkYXBUeRn0?ext=png"",""type"":""image/png""}]",,"[{""address"":""Em4DcHQwUxhHfEWhz8aZABXU6nUADTGFBPKHoBhKZr9h"",""share"":92},{""address"":""5yqPJhLcoqDcVLTQjWq5MBGh18R6jv7pVwtacLW32b6J"",""share"":8}]"
"[""BEXLhAqLAWnsgsJMyv9gNdBafSpnqDK4HCpwPANMzXf2"",""HcznhsxMNkELXujwKHf4Fn4wveiLj6nspkfW5XmnV3EN""]","Fishy Folk #1067","[0,100]","FF","https://arweave.net/FV5q-0Bzrp7_SuUElh1lUzJ6tVVrkIsRtl8cemOzWqU","[1,0]",true,"C5iZ7WT6J9WUHf5DWyu3hw95smiVjFUAZNTJYEXZdnjM",true,"2FMFXUHdnbBrHz3eYNrSMRZoNevXDrDPp7UvGZKKvzRT","https://explorer.solana.com/address/C5iZ7WT6J9WUHf5DWyu3hw95smiVjFUAZNTJYEXZdnjM","Fishy Folk #1067","FF","Shipsgrave sub-collection",1000,"https://www.arweave.net/ylL6JnGaut3ygFEo00MLGk7VyYiJKEIXmtbjY43tdQ0?ext=png","https://twitter.com/nashotobiNFT",1067,"[{""trait_type"":""Type"",""value"":""Townsfolk""},{""trait_type"":""Clothing"",""value"":""Modest Dress""},{""trait_type"":""Gender"",""value"":""Female""},{""trait_type"":""Mouth"",""value"":""Fish Lips""},{""trait_type"":""Eyes"",""value"":""Blind""},{""trait_type"":""Nose"",""value"":""Regular""},{""trait_type"":""Head"",""value"":""Bunny Ears Ribbon""},{""trait_type"":""Ears"",""value"":""Regular""},{""trait_type"":""Equipment"",""value"":""Hook Hand""}]","Fishy Folk","Fishy Folk","[{""uri"":""https://www.arweave.net/ylL6JnGaut3ygFEo00MLGk7VyYiJKEIXmtbjY43tdQ0?ext=png"",""type"":""image/png""}]","image","[{""address"":""HcznhsxMNkELXujwKHf4Fn4wveiLj6nspkfW5XmnV3EN"",""share"":100}]"
"[""BEXLhAqLAWnsgsJMyv9gNdBafSpnqDK4HCpwPANMzXf2"",""HcznhsxMNkELXujwKHf4Fn4wveiLj6nspkfW5XmnV3EN""]","Fishy Folk #1002","[0,100]","FF","https://arweave.net/quTTL98D1Hlx3mKvF_-LAV-nFUtDWkFGbXdEHPiD9yo","[1,0]",true,"AGsVQ9QepibYWqfuRkZCpsesMoGhngdsNdgnmzJb5bQ4",true,"2FMFXUHdnbBrHz3eYNrSMRZoNevXDrDPp7UvGZKKvzRT","https://explorer.solana.com/address/AGsVQ9QepibYWqfuRkZCpsesMoGhngdsNdgnmzJb5bQ4","Fishy Folk #1002","FF","Shipsgrave sub-collection",1000,"https://www.arweave.net/6AnkIy9iJMcOJy_E1k9pUBl8EUGdi3lVMKYZHNO_M1k?ext=png","https://twitter.com/nashotobiNFT",1002,"[{""trait_type"":""Type"",""value"":""Townsfolk""},{""trait_type"":""Clothing"",""value"":""Uniform""},{""trait_type"":""Gender"",""value"":""Female""},{""trait_type"":""Mouth"",""value"":""Fish Lips""},{""trait_type"":""Eyes"",""value"":""Frog Eyes""},{""trait_type"":""Nose"",""value"":""Sharp""},{""trait_type"":""Head"",""value"":""Curly Bangs""},{""trait_type"":""Ears"",""value"":""Tubes""},{""trait_type"":""Equipment"",""value"":""Freaky Fingers""}]","Fishy Folk","Fishy Folk","[{""uri"":""https://www.arweave.net/6AnkIy9iJMcOJy_E1k9pUBl8EUGdi3lVMKYZHNO_M1k?ext=png"",""type"":""image/png""}]","image","[{""address"":""HcznhsxMNkELXujwKHf4Fn4wveiLj6nspkfW5XmnV3EN"",""share"":100}]"
"[""BEXLhAqLAWnsgsJMyv9gNdBafSpnqDK4HCpwPANMzXf2"",""HcznhsxMNkELXujwKHf4Fn4wveiLj6nspkfW5XmnV3EN""]","Fishy Folk #561","[0,100]","FF","https://arweave.net/FAHDQfMot4THHdGTKJ0YSOv3mKbYguTKg9f5rouW5vY","[1,0]",true,"9rcpZep3bRgVFMeb4tvtajhjaYmpP8GtL1ACPcXEJwJi",true,"2FMFXUHdnbBrHz3eYNrSMRZoNevXDrDPp7UvGZKKvzRT","https://explorer.solana.com/address/9rcpZep3bRgVFMeb4tvtajhjaYmpP8GtL1ACPcXEJwJi","Fishy Folk #561","FF","Shipsgrave sub-collection",1000,"https://www.arweave.net/Kbmg6hldfiiunqMVXmi5I0IgZkkntPCnmFViWcwBg30?ext=png","https://twitter.com/nashotobiNFT",561,"[{""trait_type"":""Type"",""value"":""Worshippers""},{""trait_type"":""Gender"",""value"":""Man""},{""trait_type"":""Clothing"",""value"":""Robe""},{""trait_type"":""Mouth"",""value"":""Sewed Shut""},{""trait_type"":""Eyes"",""value"":""Round""},{""trait_type"":""Nose"",""value"":""Regular""},{""trait_type"":""Head"",""value"":""Mermaid Tail Cut""},{""trait_type"":""Ears"",""value"":""Pointy""},{""trait_type"":""Equipment"",""value"":""Candle""}]","Fishy Folk","Fishy Folk","[{""uri"":""https://www.arweave.net/Kbmg6hldfiiunqMVXmi5I0IgZkkntPCnmFViWcwBg30?ext=png"",""type"":""image/png""}]","image","[{""address"":""HcznhsxMNkELXujwKHf4Fn4wveiLj6nspkfW5XmnV3EN"",""share"":100}]"
"[""BEXLhAqLAWnsgsJMyv9gNdBafSpnqDK4HCpwPANMzXf2"",""HcznhsxMNkELXujwKHf4Fn4wveiLj6nspkfW5XmnV3EN""]","Fishy Folk #2406","[0,100]","FF","https://arweave.net/80B9P31H3Pz8qkjlX0LpRIkNmzcWXokm2tzs3XYhPV8","[1,0]",true,"AoGRFHLegWYGxLhPuwBWYHmDW4Vx3yJK4fUc5qjhTBXu",true,"2FMFXUHdnbBrHz3eYNrSMRZoNevXDrDPp7UvGZKKvzRT","https://explorer.solana.com/address/AoGRFHLegWYGxLhPuwBWYHmDW4Vx3yJK4fUc5qjhTBXu","Fishy Folk #2406","FF","Shipsgrave sub-collection",1000,"https://www.arweave.net/MaH5gNxR4THe3sJ1Gs5uk-geKt8und34lqG16ELyAXo?ext=png","https://twitter.com/nashotobiNFT",2406,"[{""trait_type"":""Type"",""value"":""Little Angels""},{""trait_type"":""Clothing"",""value"":""Modest Dress""},{""trait_type"":""Gender"",""value"":""Female""},{""trait_type"":""Mouth"",""value"":""Rotten Teeth""},{""trait_type"":""Eyes"",""value"":""Fish Eyes""},{""trait_type"":""Nose"",""value"":""Sharp""},{""trait_type"":""Head"",""value"":""Wreath""},{""trait_type"":""Ears"",""value"":""Nibbled""},{""trait_type"":""Equipment"",""value"":""Caramelized Fish Head""}]","Fishy Folk","Fishy Folk","[{""uri"":""https://www.arweave.net/MaH5gNxR4THe3sJ1Gs5uk-geKt8und34lqG16ELyAXo?ext=png"",""type"":""image/png""}]","image","[{""address"":""HcznhsxMNkELXujwKHf4Fn4wveiLj6nspkfW5XmnV3EN"",""share"":100}]"
"[""ByNYXjXUEZFDkjhJsq737YuZ2f7x7E4DN4q4cCfieHfj"",""RRUMF9KYPcvNSmnicNMAFKx5wDYix3wjNa6bA7R6xqA"",""4biEiSB97AiK5jGnB3dz6VDnfpk5NYixXU5Xou7anGMS""]","Hikari #3172","[0,10,90]","Hikari","https://bafybeihthekoxlqyb2apnphvkuloeux3awwe3xlmt72ouixyytvvkhpcx4.ipfs.dweb.link/3172.json","[1,0,0]",true,"8YCMnnoE3fQ5Xb3cWCR7RkTLrhZXDYodU6kxVwqouocn",true,"H3KvkRDQYE7LcemCLdzchu6ERfzJCeCVN9YNdiA1dWmy","https://explorer.solana.com/address/8YCMnnoE3fQ5Xb3cWCR7RkTLrhZXDYodU6kxVwqouocn","Hikari #2107","Hikari","HIKARI C Adventure is a project inspired by lo-fi girl and an imaginative story beyond studying in her bedroom. If you are a fan of the artstyle, you will appreciate the diverse set of 5,555 mintable NFTs on the Solana Blockchain which also represents each day on Hikari’s adventure to search for her father",500,"https://bafybeighswexy4akwbiujj37sdkbeeogt5z7nca5mhrv57hlgr2hyctntu.ipfs.dweb.link/3172.png?ext=png","https://hikaric.io/",2107,"[{""value"":""29"",""trait_type"":""1-Background""},{""value"":""Fog"",""trait_type"":""2-Weather""},{""value"":""RedPanda"",""trait_type"":""9-Company""},{""value"":""BaseBody"",""trait_type"":""3-BaseBody""},{""value"":""Overall"",""trait_type"":""4-Clothes""},{""value"":""ShortHairPurple"",""trait_type"":""5-HairStyle""},{""value"":""BootsPurple"",""trait_type"":""6-Shoes""},{""value"":""Surprised"",""trait_type"":""7-FaceExpression""},{""value"":""Bubblegum"",""trait_type"":""8-Acessories""}]",,,"[{""type"":""image/png"",""uri"":""https://bafybeighswexy4akwbiujj37sdkbeeogt5z7nca5mhrv57hlgr2hyctntu.ipfs.dweb.link/3172.png?ext=png""}]","image","[{""address"":""RRUMF9KYPcvNSmnicNMAFKx5wDYix3wjNa6bA7R6xqA"",""share"":10},{""address"":""4biEiSB97AiK5jGnB3dz6VDnfpk5NYixXU5Xou7anGMS"",""share"":90}]"
"[""ALNcW6QDNf7H4iNiTM3FD16LZ4zMGyEeCYQiE1AbCoXk"",""Em4DcHQwUxhHfEWhz8aZABXU6nUADTGFBPKHoBhKZr9h""]","SOLGods 4277","[0,100]","SOLGods","https://arweave.net/TbiM4VO45BVW5_jJoq-IRog_4yPGxp_jgh2N7NJNcEs","[1,0]",true,"HD5LPGCaweDaZSe6LnUJYogUPfNB7qzSNUV1hdo79fyK",true,"41PLzJby9zqiXjXnY5psHt6zf2X5uaDPiZ5wwRAPKAZM","https://explorer.solana.com/address/HD5LPGCaweDaZSe6LnUJYogUPfNB7qzSNUV1hdo79fyK","SOLGods 4277","SOLGods",,500,"https://www.arweave.net/U6rL_IKRBcm_8CZ-akCNM0Gxc1x0lCIXF8aWV4o68LY?ext=png",,,"[{""trait_type"":""Background"",""value"":""Black""},{""trait_type"":""Code"",""value"":"".._1010001100""},{""trait_type"":""Back"",""value"":""None""},{""trait_type"":""Character"",""value"":""White""},{""trait_type"":""Torso"",""value"":""Tshirtcrew Black""},{""trait_type"":""Eyes"",""value"":""Voodoo Right""},{""trait_type"":""Face"",""value"":""Gas Mask""},{""trait_type"":""Head"",""value"":""Cap""}]","SOLGods","SOLGods","[{""uri"":""https://www.arweave.net/U6rL_IKRBcm_8CZ-akCNM0Gxc1x0lCIXF8aWV4o68LY?ext=png"",""type"":""image/png""}]",,"[{""address"":""Em4DcHQwUxhHfEWhz8aZABXU6nUADTGFBPKHoBhKZr9h"",""share"":92},{""address"":""5yqPJhLcoqDcVLTQjWq5MBGh18R6jv7pVwtacLW32b6J"",""share"":8}]"
"[""6wuCuZsnSM76vaXJvyPDFngGNfgpZsCsmZ2rBrPsbTFv"",""RRUMF9KYPcvNSmnicNMAFKx5wDYix3wjNa6bA7R6xqA"",""ApQQ97PiWHqKYWi2T7GoGuda8gyfUq7vWDmqXeSHgffw""]","Galactic Fight League #985","[0,10,90]","GFL","https://bafybeiaqplpw3i4tr6uv7qq72xfhmrv24ercn5rplhbw3vaxhulqzhbkcq.ipfs.dweb.link/985.json","[1,0,0]",true,"7aJZTyooV64TTJHAjcuWY2D2p8En8uJYqQdaFmbHZSqN",true,"6Zzps3z591T7mKNGtD8DPTg4F5RWDVEFcdsZwpkNBNzF","https://explorer.solana.com/address/7aJZTyooV64TTJHAjcuWY2D2p8En8uJYqQdaFmbHZSqN","Galactic Fight League #985","GFL","9,999 Genesis Fighters from across the galaxy. Humans, Cyborgs, Aliens and Zombies battle to become the best fighter in the metaverse",500,"https://bafybeic5zjz7vpj5sstswzic3ixj5krmh5xxx3nfyrjb5lsodadeibpqyi.ipfs.dweb.link/985.png?ext=png","https://galacticfightleague.com/",985,"[{""trait_type"":""Background"",""value"":""Turquoise""},{""trait_type"":""Gender"",""value"":""Male""},{""trait_type"":""Civilisation"",""value"":""The Bone Collectors""},{""trait_type"":""Genotype"",""value"":""Zombie""},{""trait_type"":""Expression"",""value"":""Focused""},{""trait_type"":""Health"",""value"":""Diseased""},{""trait_type"":""Fight Style"",""value"":""Brawler""},{""trait_type"":""Outfit"",""value"":""Devine Warrior Outfit""},{""trait_type"":""Earrings"",""value"":""Eyeball Earring""},{""trait_type"":""Face"",""value"":""None""},{""trait_type"":""Eyewear"",""value"":""Meme Glasses""},{""trait_type"":""Headwear"",""value"":""Medieval Winged Helmet""},{""trait_type"":""Wrist"",""value"":""Wraps""}]","GFL Genesis Fighter","Galactic Fight League","[{""uri"":""https://bafybeic5zjz7vpj5sstswzic3ixj5krmh5xxx3nfyrjb5lsodadeibpqyi.ipfs.dweb.link/985.png?ext=png"",""type"":""image/png""}]","image","[{""address"":""RRUMF9KYPcvNSmnicNMAFKx5wDYix3wjNa6bA7R6xqA"",""share"":10},{""address"":""ApQQ97PiWHqKYWi2T7GoGuda8gyfUq7vWDmqXeSHgffw"",""share"":90}]"
"[""BEXLhAqLAWnsgsJMyv9gNdBafSpnqDK4HCpwPANMzXf2"",""HcznhsxMNkELXujwKHf4Fn4wveiLj6nspkfW5XmnV3EN""]","Fishy Folk #996","[0,100]","FF","https://arweave.net/QJP4DJcyaYjlr6RVizNfDBijq-fuM-hgbb08PoR6Uow","[1,0]",true,"DXKmHme6hTjBaykaY9A8x4oy4DznLMnyMhQk27f4NwZj",true,"2FMFXUHdnbBrHz3eYNrSMRZoNevXDrDPp7UvGZKKvzRT","https://explorer.solana.com/address/DXKmHme6hTjBaykaY9A8x4oy4DznLMnyMhQk27f4NwZj","Fishy Folk #996","FF","Shipsgrave sub-collection",1000,"https://www.arweave.net/NJP0L937P6OQTzFoEr2IqDtx5MQgQGN8q1YFnFVYIsM?ext=png","https://twitter.com/nashotobiNFT",996,"[{""trait_type"":""Type"",""value"":""Lunatic""},{""trait_type"":""Gender"",""value"":""Man""},{""trait_type"":""Clothing"",""value"":""Straight Jacket""},{""trait_type"":""Mouth"",""value"":""Mustaches""},{""trait_type"":""Eyes"",""value"":""Vertical""},{""trait_type"":""Nose"",""value"":""Sharp""},{""trait_type"":""Head"",""value"":""Bowl Cut""},{""trait_type"":""Ears"",""value"":""Pointy""},{""trait_type"":""Equipment"",""value"":""Knife""}]","Fishy Folk","Fishy Folk","[{""uri"":""https://www.arweave.net/NJP0L937P6OQTzFoEr2IqDtx5MQgQGN8q1YFnFVYIsM?ext=png"",""type"":""image/png""}]","image","[{""address"":""HcznhsxMNkELXujwKHf4Fn4wveiLj6nspkfW5XmnV3EN"",""share"":100}]"
"[""BEXLhAqLAWnsgsJMyv9gNdBafSpnqDK4HCpwPANMzXf2"",""HcznhsxMNkELXujwKHf4Fn4wveiLj6nspkfW5XmnV3EN""]","Fishy Folk #1235","[0,100]","FF","https://arweave.net/Kx6qg0qo5Qo5328P4WSiTyLXgo8sR59Z5ZLWPhUBZ30","[1,0]",true,"AbCVirzTEprPca45Kp3aNJ311Wmq4ww4oUNMuKXyJjm6",true,"2FMFXUHdnbBrHz3eYNrSMRZoNevXDrDPp7UvGZKKvzRT","https://explorer.solana.com/address/AbCVirzTEprPca45Kp3aNJ311Wmq4ww4oUNMuKXyJjm6","Fishy Folk #1235","FF","Shipsgrave sub-collection",1000,"https://www.arweave.net/6qtpvUozZSfgQ1BOxyTdMW9IRW-8c_fXdmr00RU9tao?ext=png","https://twitter.com/nashotobiNFT",1235,"[{""trait_type"":""Type"",""value"":""Townsfolk""},{""trait_type"":""Clothing"",""value"":""Fur Coat""},{""trait_type"":""Gender"",""value"":""Female""},{""trait_type"":""Mouth"",""value"":""Breathing Apparatus""},{""trait_type"":""Eyes"",""value"":""Scratched Out""},{""trait_type"":""Nose"",""value"":""Breathing holes""},{""trait_type"":""Head"",""value"":""Lightbulb Brain""},{""trait_type"":""Ears"",""value"":""Regular""},{""trait_type"":""Equipment"",""value"":""Pied Piper""}]","Fishy Folk","Fishy Folk","[{""uri"":""https://www.arweave.net/6qtpvUozZSfgQ1BOxyTdMW9IRW-8c_fXdmr00RU9tao?ext=png"",""type"":""image/png""}]","image","[{""address"":""HcznhsxMNkELXujwKHf4Fn4wveiLj6nspkfW5XmnV3EN"",""share"":100}]"
