"data.creators","data.name","data.share","data.symbol","data.uri","data.verified","is_mutable","mint","primary_sale_happened","update_authority","explorer_url","metaResult.name","metaResult.symbol","metaResult.seller_fee_basis_points","metaResult.description","metaResult.image","metaResult.edition","metaResult.external_url","metaResult.collection.name","metaResult.collection.family","metaResult.attributes","metaResult.properties.creators","metaResult.properties.files"
"[""3vZHVJwTK4fbX2mmfJsTrAkdBieGKy3qnQan87SuWVAB"",""EKx4b376L4XkzKY7eTQ2SzXBwH4NKuHHjKbCpckJQyTZ"",""4yMnN8ZDgEVGSFjcGcydsEsxPFUYsnev2vicNA1rS4dH""]","Solsunsets #1291","[0,50,50]","SSUNS","https://arweave.net/8Vfuc6KXZSuLd6M6n8am7m2_n6R1g7C6qLoijTmYyTE","[1,1,1]",true,"Er62zsPRJF3Z4tapsVsKVUqmLnjXoPZTM81EgH8pwnx5",true,"EKx4b376L4XkzKY7eTQ2SzXBwH4NKuHHjKbCpckJQyTZ","https://explorer.solana.com/address/Er62zsPRJF3Z4tapsVsKVUqmLnjXoPZTM81EgH8pwnx5","Solsunsets #1291","SSUNS","400","Sunset retrowave landscapes on Solana","https://arweave.net/6xGDWomSoMPw4iWDhly18YjaD4-x5SfDQxef9oPfbuE?ext=png","Summer of 1988","https://solsunsets.com","Solsunsets","Solsunsets","[{""trait_type"":""sky"",""value"":""cyan""},{""trait_type"":""sun"",""value"":""normal bright""},{""trait_type"":""clouds"",""value"":""stratus white""},{""trait_type"":""horizon"",""value"":""jungle hills""},{""trait_type"":""midground"",""value"":""greek temple""},{""trait_type"":""far object"",""value"":""tower""},{""trait_type"":""foreground"",""value"":""crag top""},{""trait_type"":""near object"",""value"":""woofwoof""}]","[{""address"":""qoQHzaee7FzdivXk4KDjdrAVQwYGFXpDvhdZfrGHqUk"",""share"":50},{""address"":""5Mvb4RGM3uQKbkSYF2EdeaD4yvMQFD6uuyM8M8u5Do9R"",""share"":50}]","[{""uri"":""https://arweave.net/6xGDWomSoMPw4iWDhly18YjaD4-x5SfDQxef9oPfbuE?ext=png"",""type"":""image/png""},{""uri"":""https://arweave.net/MxeCgdq9hKMp66p4V-WuHTAAg2dekAV0RgEDaZH9248?ext=png"",""type"":""image/png""}]"
"[""3vZHVJwTK4fbX2mmfJsTrAkdBieGKy3qnQan87SuWVAB"",""EKx4b376L4XkzKY7eTQ2SzXBwH4NKuHHjKbCpckJQyTZ"",""4yMnN8ZDgEVGSFjcGcydsEsxPFUYsnev2vicNA1rS4dH""]","Solsunsets #3579","[0,50,50]","SSUNS","https://arweave.net/wkhHC5Fear5VOv6OPpJcnSB1RTKPlQaICnhnSAn8m4w","[1,1,1]",true,"FxHcVhgRnvRmJXKrWTg2e5PunFJJBn5ocTAQQEDrZpn8",true,"EKx4b376L4XkzKY7eTQ2SzXBwH4NKuHHjKbCpckJQyTZ","https://explorer.solana.com/address/FxHcVhgRnvRmJXKrWTg2e5PunFJJBn5ocTAQQEDrZpn8","Solsunsets #3579","SSUNS","400","Sunset retrowave landscapes on Solana","https://arweave.net/mxA1tBV9c8_wmKa043GXCifUk60wwKJyR1E368bMkNo?ext=png","Summer of 1988","https://solsunsets.com","Solsunsets","Solsunsets","[{""trait_type"":""sky"",""value"":""turbidy""},{""trait_type"":""sun"",""value"":""normal warm""},{""trait_type"":""clouds"",""value"":""stratocumulus""},{""trait_type"":""horizon"",""value"":""industrial valley""},{""trait_type"":""midground"",""value"":""river""},{""trait_type"":""far object"",""value"":""moon""},{""trait_type"":""foreground"",""value"":""prairie""},{""trait_type"":""near object"",""value"":""woofwoof""}]","[{""address"":""qoQHzaee7FzdivXk4KDjdrAVQwYGFXpDvhdZfrGHqUk"",""share"":50},{""address"":""5Mvb4RGM3uQKbkSYF2EdeaD4yvMQFD6uuyM8M8u5Do9R"",""share"":50}]","[{""uri"":""https://arweave.net/mxA1tBV9c8_wmKa043GXCifUk60wwKJyR1E368bMkNo?ext=png"",""type"":""image/png""},{""uri"":""https://arweave.net/TxjJ3qnmQb2f47ST5Fr_DNOodG30LPEPxDA8cTcnwiE?ext=png"",""type"":""image/png""}]"
"[""BRnXeWqz8a8A6f5fAejDbWW26AVjcnKmAKgbUXg5eLKq"",""Em4DcHQwUxhHfEWhz8aZABXU6nUADTGFBPKHoBhKZr9h""]","The Fracture","[50,50]","","https://arweave.net/b9lQENfA229bB35Pv-LAL6eBfcAnXN-EjGWTyYKVf04","[1,0]",false,"6DqFEmZ4mzoK3vWPyiKyee6Xzt2xb4CvRH4qSwWxqL51",false,"BRnXeWqz8a8A6f5fAejDbWW26AVjcnKmAKgbUXg5eLKq","https://explorer.solana.com/address/6DqFEmZ4mzoK3vWPyiKyee6Xzt2xb4CvRH4qSwWxqL51","The Fracture","",500,"In hindsight, it was obvious.

Music by LonelyGhose©","https://www.arweave.net/HXrCvvAOP58WSSBNRTIqmjTO2RfJC7do_wO7gApxnr0?ext=png",,"",,,,"[{""address"":""BRnXeWqz8a8A6f5fAejDbWW26AVjcnKmAKgbUXg5eLKq"",""share"":50},{""address"":""Em4DcHQwUxhHfEWhz8aZABXU6nUADTGFBPKHoBhKZr9h"",""share"":50}]","[{""uri"":""https://www.arweave.net/HXrCvvAOP58WSSBNRTIqmjTO2RfJC7do_wO7gApxnr0?ext=png"",""type"":""image/png""},{""uri"":""https://gccv6zqyjuaaeqx2gebyrcswysmctl4gjva6qe5ui7gr36mnubda.arweave.net/MIVfZhhNAAJC-jEDiIpWxJgpr4ZNQegTtEfNHfmNoEY?ext=mp3"",""type"":""unknown""}]"
"[""3vZHVJwTK4fbX2mmfJsTrAkdBieGKy3qnQan87SuWVAB"",""EKx4b376L4XkzKY7eTQ2SzXBwH4NKuHHjKbCpckJQyTZ"",""4yMnN8ZDgEVGSFjcGcydsEsxPFUYsnev2vicNA1rS4dH""]","Solsunsets #2071","[0,50,50]","SSUNS","https://arweave.net/rJo9CUZ6xA2S37Sl399ffzqPBQYBechiQYjn5aQvyGU","[1,1,1]",true,"CZvi6isMbBD4uKMfnnLfMMxLapZMBSmxSAw35fGX9T4n",true,"EKx4b376L4XkzKY7eTQ2SzXBwH4NKuHHjKbCpckJQyTZ","https://explorer.solana.com/address/CZvi6isMbBD4uKMfnnLfMMxLapZMBSmxSAw35fGX9T4n","Solsunsets #2071","SSUNS","400","Sunset retrowave landscapes on Solana","https://arweave.net/y0rvWu-wujwP-IHjDZ3nkr2GADllsS_5bVBJRddfGNM?ext=png","Summer of 1988","https://solsunsets.com","Solsunsets","Solsunsets","[{""trait_type"":""sky"",""value"":""pink""},{""trait_type"":""sun"",""value"":""big sahara""},{""trait_type"":""clouds"",""value"":""stratocumulus""},{""trait_type"":""horizon"",""value"":""arizona""},{""trait_type"":""midground"",""value"":""big river""},{""trait_type"":""far object"",""value"":""moon""},{""trait_type"":""foreground"",""value"":""crag top""},{""trait_type"":""near object"",""value"":""palms""}]","[{""address"":""qoQHzaee7FzdivXk4KDjdrAVQwYGFXpDvhdZfrGHqUk"",""share"":50},{""address"":""5Mvb4RGM3uQKbkSYF2EdeaD4yvMQFD6uuyM8M8u5Do9R"",""share"":50}]","[{""uri"":""https://arweave.net/y0rvWu-wujwP-IHjDZ3nkr2GADllsS_5bVBJRddfGNM?ext=png"",""type"":""image/png""},{""uri"":""https://arweave.net/Ii5qAxbEQWVBL31OxFgL1zMB2GGuyGkyea9uMwklFq0?ext=png"",""type"":""image/png""}]"
"[""3vZHVJwTK4fbX2mmfJsTrAkdBieGKy3qnQan87SuWVAB"",""EKx4b376L4XkzKY7eTQ2SzXBwH4NKuHHjKbCpckJQyTZ"",""4yMnN8ZDgEVGSFjcGcydsEsxPFUYsnev2vicNA1rS4dH""]","Solsunsets #2502","[0,50,50]","SSUNS","https://arweave.net/8jxlGM2frB9_yDJ04I781Ma8GOM7eafDv3VOLO7T4_8","[1,1,1]",true,"PpSb3Z3W1Y9QHkdDzFNhgWeP2cmpa6aVw8j1dU93i9K",true,"EKx4b376L4XkzKY7eTQ2SzXBwH4NKuHHjKbCpckJQyTZ","https://explorer.solana.com/address/PpSb3Z3W1Y9QHkdDzFNhgWeP2cmpa6aVw8j1dU93i9K","Solsunsets #2502","SSUNS","400","Sunset retrowave landscapes on Solana","https://arweave.net/RjcK0LclBEzBhQRXwpsXV-FERI9jXIMkWHThJ8kZkHY?ext=png","Summer of 1988","https://solsunsets.com","Solsunsets","Solsunsets","[{""trait_type"":""sky"",""value"":""turbidy""},{""trait_type"":""sun"",""value"":""normal bright""},{""trait_type"":""clouds"",""value"":""stratocumulus""},{""trait_type"":""horizon"",""value"":""rock mountain""},{""trait_type"":""midground"",""value"":""lake forest""},{""trait_type"":""far object"",""value"":""stars""},{""trait_type"":""foreground"",""value"":""crag top""},{""trait_type"":""near object"",""value"":""none""}]","[{""address"":""qoQHzaee7FzdivXk4KDjdrAVQwYGFXpDvhdZfrGHqUk"",""share"":50},{""address"":""5Mvb4RGM3uQKbkSYF2EdeaD4yvMQFD6uuyM8M8u5Do9R"",""share"":50}]","[{""uri"":""https://arweave.net/RjcK0LclBEzBhQRXwpsXV-FERI9jXIMkWHThJ8kZkHY?ext=png"",""type"":""image/png""},{""uri"":""https://arweave.net/2ReQX_owAwMnLmD21onF38bwh8CjCM3lKeIEgnj0c3A?ext=png"",""type"":""image/png""}]"
"[""54kjWfJBYz37pjP4ZpZNUj4oTfzenXVviqhTPx94477D"",""EKx4b376L4XkzKY7eTQ2SzXBwH4NKuHHjKbCpckJQyTZ"",""4yMnN8ZDgEVGSFjcGcydsEsxPFUYsnev2vicNA1rS4dH""]","Solsunsets #302","[0,50,50]","SSUNS","https://arweave.net/478MLx8nSHKlYw4V2C8NsQMCwvn5aDvB3ZTW3zk2Xc8","[1,1,1]",true,"AX53uDJR31xKe3XPguMRQLjNDu8VdtMfLP9xTCkfQpFX",true,"EKx4b376L4XkzKY7eTQ2SzXBwH4NKuHHjKbCpckJQyTZ","https://explorer.solana.com/address/AX53uDJR31xKe3XPguMRQLjNDu8VdtMfLP9xTCkfQpFX","Solsunsets #302","SSUNS","400","Sunset retrowave landscapes on Solana","https://arweave.net/mAHr3gnbT3e1wbi942eRKdrxrw59I_q7no8Re8AmyKk?ext=png","Summer of 1988","https://solsunsets.com","Solsunsets","Solsunsets","[{""trait_type"":""sky"",""value"":""dark blue""},{""trait_type"":""sun"",""value"":""normal warm""},{""trait_type"":""clouds"",""value"":""altostratus""},{""trait_type"":""horizon"",""value"":""jungle hills""},{""trait_type"":""midground"",""value"":""beach""},{""trait_type"":""far object"",""value"":""none""},{""trait_type"":""foreground"",""value"":""dirt road""},{""trait_type"":""near object"",""value"":""none""}]","[{""address"":""qoQHzaee7FzdivXk4KDjdrAVQwYGFXpDvhdZfrGHqUk"",""share"":50},{""address"":""5Mvb4RGM3uQKbkSYF2EdeaD4yvMQFD6uuyM8M8u5Do9R"",""share"":50}]","[{""uri"":""https://arweave.net/mAHr3gnbT3e1wbi942eRKdrxrw59I_q7no8Re8AmyKk?ext=png"",""type"":""image/png""},{""uri"":""https://arweave.net/PHWvgjqs5-DguBsoowv0QmSaTEL8eKNXaNpt0uJ1b4I?ext=png"",""type"":""image/png""}]"
"[""xEtQ9Fpv62qdc1GYfpNReMasVTe9YW5bHJwfVKqo72u""]","Solflare Holidays","[100]","","https://arweave.net/Kpj3oZ3tIRvl3SjSBobCaTT6bhFSvkFjMXnDnNxXzVA","[1]",false,"26VXUwA4Tvho1MtsRmQWBjj3geRkqqjUvwFg2djokiMc",false,"2WjnxwJaHgpLf8Lr7UUhT6PUCgn6T7BUyhgCaBrggpwX","https://explorer.solana.com/address/26VXUwA4Tvho1MtsRmQWBjj3geRkqqjUvwFg2djokiMc","Solflare Holidays","",0,"A special first-of-its-kind NFT given out by Solflare to celebrate the 2021 holiday season! Holding this NFT unlocks a special skin for Solflare Wallet on web. Happy holidays!","https://www.arweave.net/uZGWigZ5QAFyDoACEQmE_dJT6uGtSdWj29rP5knLywc?ext=png",,"","Solflare Seasonal Themes","Solflare","[{""trait_type"":""Season"",""value"":""Winter 2021""},{""trait_type"":""Theme"",""value"":""Holiday""},{""trait_type"":""Wallet"",""value"":""Solflare""}]","[{""address"":""xEtQ9Fpv62qdc1GYfpNReMasVTe9YW5bHJwfVKqo72u"",""share"":100}]","[{""uri"":""https://www.arweave.net/uZGWigZ5QAFyDoACEQmE_dJT6uGtSdWj29rP5knLywc?ext=png"",""type"":""image/png""}]"
"[""3vZHVJwTK4fbX2mmfJsTrAkdBieGKy3qnQan87SuWVAB"",""EKx4b376L4XkzKY7eTQ2SzXBwH4NKuHHjKbCpckJQyTZ"",""4yMnN8ZDgEVGSFjcGcydsEsxPFUYsnev2vicNA1rS4dH""]","Solsunsets #2042","[0,50,50]","SSUNS","https://arweave.net/sj90Obw5-d_tyYr2-MMr-Fi43F2eF9iHXHVi6Qcq610","[1,1,1]",true,"CwTgHkhegxzBPFWriqDtVxGzTSALDNNoFASfRXhxWkmN",true,"EKx4b376L4XkzKY7eTQ2SzXBwH4NKuHHjKbCpckJQyTZ","https://explorer.solana.com/address/CwTgHkhegxzBPFWriqDtVxGzTSALDNNoFASfRXhxWkmN","Solsunsets #2042","SSUNS","400","Sunset retrowave landscapes on Solana","https://arweave.net/4myGJowP7LRqvtWwCL-kVx1GKL_aHfL3SXE6UN1BDvU?ext=png","Summer of 1988","https://solsunsets.com","Solsunsets","Solsunsets","[{""trait_type"":""sky"",""value"":""blue""},{""trait_type"":""sun"",""value"":""normal bright""},{""trait_type"":""clouds"",""value"":""cirrocumulus""},{""trait_type"":""horizon"",""value"":""vulcan""},{""trait_type"":""midground"",""value"":""beach""},{""trait_type"":""far object"",""value"":""none""},{""trait_type"":""foreground"",""value"":""pine road""},{""trait_type"":""near object"",""value"":""none""}]","[{""address"":""qoQHzaee7FzdivXk4KDjdrAVQwYGFXpDvhdZfrGHqUk"",""share"":50},{""address"":""5Mvb4RGM3uQKbkSYF2EdeaD4yvMQFD6uuyM8M8u5Do9R"",""share"":50}]","[{""uri"":""https://arweave.net/4myGJowP7LRqvtWwCL-kVx1GKL_aHfL3SXE6UN1BDvU?ext=png"",""type"":""image/png""},{""uri"":""https://arweave.net/1jLhEmFFoVKobUla4ghEzm56QH1lTRTaEF-bonsUP9c?ext=png"",""type"":""image/png""}]"
"[""3vZHVJwTK4fbX2mmfJsTrAkdBieGKy3qnQan87SuWVAB"",""EKx4b376L4XkzKY7eTQ2SzXBwH4NKuHHjKbCpckJQyTZ"",""4yMnN8ZDgEVGSFjcGcydsEsxPFUYsnev2vicNA1rS4dH""]","Solsunsets #1364","[0,50,50]","SSUNS","https://arweave.net/fmtZMvgdHZM4bDgjVufkDOoC0bhcg7mqpbLe-7z23Bk","[1,1,1]",true,"2ksWtKZYYAS15Y3iUtmyHkswR1Umnf35tBmzJoc1ZCMV",true,"EKx4b376L4XkzKY7eTQ2SzXBwH4NKuHHjKbCpckJQyTZ","https://explorer.solana.com/address/2ksWtKZYYAS15Y3iUtmyHkswR1Umnf35tBmzJoc1ZCMV","Solsunsets #1364","SSUNS","400","Sunset retrowave landscapes on Solana","https://arweave.net/tK_bFN35J4zbjkYW7YeUDwNGwla3HI-YUx6pzElogOw?ext=png","Summer of 1988","https://solsunsets.com","Solsunsets","Solsunsets","[{""trait_type"":""sky"",""value"":""solana""},{""trait_type"":""sun"",""value"":""normal bright""},{""trait_type"":""clouds"",""value"":""early birds""},{""trait_type"":""horizon"",""value"":""skyline""},{""trait_type"":""midground"",""value"":""cristal lake""},{""trait_type"":""far object"",""value"":""none""},{""trait_type"":""foreground"",""value"":""crag""},{""trait_type"":""near object"",""value"":""deer""}]","[{""address"":""qoQHzaee7FzdivXk4KDjdrAVQwYGFXpDvhdZfrGHqUk"",""share"":50},{""address"":""5Mvb4RGM3uQKbkSYF2EdeaD4yvMQFD6uuyM8M8u5Do9R"",""share"":50}]","[{""uri"":""https://arweave.net/tK_bFN35J4zbjkYW7YeUDwNGwla3HI-YUx6pzElogOw?ext=png"",""type"":""image/png""},{""uri"":""https://arweave.net/xvZYRJviKcNJu7fmAlKqu_9PM0isISUR5_exLRolxgg?ext=png"",""type"":""image/png""}]"
"[""3vZHVJwTK4fbX2mmfJsTrAkdBieGKy3qnQan87SuWVAB"",""EKx4b376L4XkzKY7eTQ2SzXBwH4NKuHHjKbCpckJQyTZ"",""4yMnN8ZDgEVGSFjcGcydsEsxPFUYsnev2vicNA1rS4dH""]","Solsunsets #3538","[0,50,50]","SSUNS","https://arweave.net/Fv8F64jElG1HD7jNRPmqbZjT4rjL1X0Xuvu3Wy3xE1o","[1,1,1]",true,"8nADdmEvUs7tR39JCx445SiJTVqUbp4pv8xCKyc7m6nS",true,"EKx4b376L4XkzKY7eTQ2SzXBwH4NKuHHjKbCpckJQyTZ","https://explorer.solana.com/address/8nADdmEvUs7tR39JCx445SiJTVqUbp4pv8xCKyc7m6nS","Solsunsets #3538","SSUNS","400","Sunset retrowave landscapes on Solana","https://arweave.net/gyB5XZkYLelM2EJeghbfjSUgPZQnWcEgN2v6fgmGWMs?ext=png","Summer of 1988","https://solsunsets.com","Solsunsets","Solsunsets","[{""trait_type"":""sky"",""value"":""purple""},{""trait_type"":""sun"",""value"":""normal bright""},{""trait_type"":""clouds"",""value"":""stratus white""},{""trait_type"":""horizon"",""value"":""none""},{""trait_type"":""midground"",""value"":""lake forest""},{""trait_type"":""far object"",""value"":""big-moon""},{""trait_type"":""foreground"",""value"":""crag""},{""trait_type"":""near object"",""value"":""palms""}]","[{""address"":""qoQHzaee7FzdivXk4KDjdrAVQwYGFXpDvhdZfrGHqUk"",""share"":50},{""address"":""5Mvb4RGM3uQKbkSYF2EdeaD4yvMQFD6uuyM8M8u5Do9R"",""share"":50}]","[{""uri"":""https://arweave.net/gyB5XZkYLelM2EJeghbfjSUgPZQnWcEgN2v6fgmGWMs?ext=png"",""type"":""image/png""},{""uri"":""https://arweave.net/7qqyWvlrsEatcoKoOUY8u1oMMMUybgmRvuzQPShivWs?ext=png"",""type"":""image/png""}]"
"[""3vZHVJwTK4fbX2mmfJsTrAkdBieGKy3qnQan87SuWVAB"",""EKx4b376L4XkzKY7eTQ2SzXBwH4NKuHHjKbCpckJQyTZ"",""4yMnN8ZDgEVGSFjcGcydsEsxPFUYsnev2vicNA1rS4dH""]","Solsunsets #2663","[0,50,50]","SSUNS","https://arweave.net/M8GbR6a4G57gPjfI37rbCDLSMICiyrYKnhM6IhUwBYE","[1,1,1]",true,"Gi9WtLNUPWD3eLT2gYkwXgSC4mQV74aFqCZfX1SnJoni",true,"EKx4b376L4XkzKY7eTQ2SzXBwH4NKuHHjKbCpckJQyTZ","https://explorer.solana.com/address/Gi9WtLNUPWD3eLT2gYkwXgSC4mQV74aFqCZfX1SnJoni","Solsunsets #2663","SSUNS","400","Sunset retrowave landscapes on Solana","https://arweave.net/KdJz2irbAmfRcQ5hBtmXGsjbVlMmxql85EGFbAIxc1s?ext=png","Summer of 1988","https://solsunsets.com","Solsunsets","Solsunsets","[{""trait_type"":""sky"",""value"":""turbidy""},{""trait_type"":""sun"",""value"":""big sahara""},{""trait_type"":""clouds"",""value"":""cirrocumulus""},{""trait_type"":""horizon"",""value"":""skyline""},{""trait_type"":""midground"",""value"":""river""},{""trait_type"":""far object"",""value"":""moon""},{""trait_type"":""foreground"",""value"":""crag top""},{""trait_type"":""near object"",""value"":""Wanderer Above The Sea""}]","[{""address"":""qoQHzaee7FzdivXk4KDjdrAVQwYGFXpDvhdZfrGHqUk"",""share"":50},{""address"":""5Mvb4RGM3uQKbkSYF2EdeaD4yvMQFD6uuyM8M8u5Do9R"",""share"":50}]","[{""uri"":""https://arweave.net/KdJz2irbAmfRcQ5hBtmXGsjbVlMmxql85EGFbAIxc1s?ext=png"",""type"":""image/png""},{""uri"":""https://arweave.net/qB2U0NLROp2hODOSoJNtZr9pp37Timi3a0ca9IHKLLc?ext=png"",""type"":""image/png""}]"
"[""8GCq1AFutUjKog4grsnLPmiG34skDgjbNRBH57SMKvgE"",""GNxnSFkPqaiJ6LKksChnpob6fUnxhYYhAipwKdSUQx8P""]","stiiks #532","[0,100]","ST","https://arweave.net/qfLDlVuwanoS4Y0DuWrdMHFfjxlMhIugwpL85IKpE-0","[1,0]",true,"866CdC7tiG7oW8zvFWPs68HfuHqS9NoL53K57Lw7ypQb",true,"ESRjLS6W3vEHNsPTGfJMasMycfAewhfpi57gGu8dn7er","https://explorer.solana.com/address/866CdC7tiG7oW8zvFWPs68HfuHqS9NoL53K57Lw7ypQb","stiiks #532","ST",111,"Simple is best","https://www.arweave.net/qDbdmFZdM0NwhJ37OZTvHUKfJdIP21Hm4mV7N3lYSwI?ext=png",532,"https://twitter.com/Stiiks_NFT",,,"[{""trait_type"":""Background"",""value"":""BG2""},{""trait_type"":""Body"",""value"":""Purple""},{""trait_type"":""Ear"",""value"":""nothing""},{""trait_type"":""Face"",""value"":""Face2""},{""trait_type"":""Glasses"",""value"":""3D""},{""trait_type"":""Hat"",""value"":""Ring""},{""trait_type"":""Smoker"",""value"":""nothing""}]","[{""address"":""GNxnSFkPqaiJ6LKksChnpob6fUnxhYYhAipwKdSUQx8P"",""share"":100}]","[{""uri"":""https://www.arweave.net/qDbdmFZdM0NwhJ37OZTvHUKfJdIP21Hm4mV7N3lYSwI?ext=png"",""type"":""image/png""}]"
"[""ALNcW6QDNf7H4iNiTM3FD16LZ4zMGyEeCYQiE1AbCoXk"",""Em4DcHQwUxhHfEWhz8aZABXU6nUADTGFBPKHoBhKZr9h""]","SOLGods 249","[0,100]","SOLGods","https://bafybeigov43qkx35bioygsjkr3xftaumk6gef6fvohnau5ophqrazb2evi.ipfs.nftstorage.link/SOLGods_json/249.json","[1,0]",true,"3DaDMjhc6sPQ44qx6sekaCS1cKgkNZGmaMLqrWdMnj2b",true,"41PLzJby9zqiXjXnY5psHt6zf2X5uaDPiZ5wwRAPKAZM","https://explorer.solana.com/address/3DaDMjhc6sPQ44qx6sekaCS1cKgkNZGmaMLqrWdMnj2b","SOLGods 249","SOLGods",500,,"https://bafybeidgh3h7hjc3gz4oe4pmpcj7mxp6wvzfimkmzoeiecj23jylik66nm.ipfs.nftstorage.link/SOLGods_images/%20249.png",,,"SOLGods","SOLGods","[{""trait_type"":""Background"",""value"":""Tornado""},{""trait_type"":""Code"",""value"":""None""},{""trait_type"":""Back"",""value"":""None""},{""trait_type"":""Character"",""value"":""White""},{""trait_type"":""Torso"",""value"":""Toga""},{""trait_type"":""Eyes"",""value"":""Voodoo Left""},{""trait_type"":""Face"",""value"":""Spiral""},{""trait_type"":""Head"",""value"":""None""}]","[{""address"":""Em4DcHQwUxhHfEWhz8aZABXU6nUADTGFBPKHoBhKZr9h"",""share"":92},{""address"":""5yqPJhLcoqDcVLTQjWq5MBGh18R6jv7pVwtacLW32b6J"",""share"":8}]","[{""uri"":""https://bafybeidgh3h7hjc3gz4oe4pmpcj7mxp6wvzfimkmzoeiecj23jylik66nm.ipfs.nftstorage.link/SOLGods_images/%20249.png"",""type"":""image/png""}]"
"[""3vZHVJwTK4fbX2mmfJsTrAkdBieGKy3qnQan87SuWVAB"",""EKx4b376L4XkzKY7eTQ2SzXBwH4NKuHHjKbCpckJQyTZ"",""4yMnN8ZDgEVGSFjcGcydsEsxPFUYsnev2vicNA1rS4dH""]","Solsunsets #1251","[0,50,50]","SSUNS","https://arweave.net/J3fNAygUTkw2pzeoT734tcZ6jn5-x4sxHjBRBJLttfI","[1,1,1]",true,"9ravpBewUSVzwtPqxMbXkQoRHq72kZtxHNzp76y5VJZL",true,"EKx4b376L4XkzKY7eTQ2SzXBwH4NKuHHjKbCpckJQyTZ","https://explorer.solana.com/address/9ravpBewUSVzwtPqxMbXkQoRHq72kZtxHNzp76y5VJZL","Solsunsets #1251","SSUNS","400","Sunset retrowave landscapes on Solana","https://arweave.net/yNNVfMr-Do6PI6EnWQiSswXJEdqluVxZBhLSti0tTxc?ext=png","Summer of 1988","https://solsunsets.com","Solsunsets","Solsunsets","[{""trait_type"":""sky"",""value"":""cyan""},{""trait_type"":""sun"",""value"":""normal bright""},{""trait_type"":""clouds"",""value"":""cirrocumulus""},{""trait_type"":""horizon"",""value"":""rock mountain""},{""trait_type"":""midground"",""value"":""cristal lake""},{""trait_type"":""far object"",""value"":""birds""},{""trait_type"":""foreground"",""value"":""coastal""},{""trait_type"":""near object"",""value"":""shrub crows""}]","[{""address"":""qoQHzaee7FzdivXk4KDjdrAVQwYGFXpDvhdZfrGHqUk"",""share"":50},{""address"":""5Mvb4RGM3uQKbkSYF2EdeaD4yvMQFD6uuyM8M8u5Do9R"",""share"":50}]","[{""uri"":""https://arweave.net/yNNVfMr-Do6PI6EnWQiSswXJEdqluVxZBhLSti0tTxc?ext=png"",""type"":""image/png""},{""uri"":""https://arweave.net/PxJDLLs5HmLLzAsvGRxwSR-50g3AkKYV8FbXldIDcXs?ext=png"",""type"":""image/png""}]"
"[""3vZHVJwTK4fbX2mmfJsTrAkdBieGKy3qnQan87SuWVAB"",""EKx4b376L4XkzKY7eTQ2SzXBwH4NKuHHjKbCpckJQyTZ"",""4yMnN8ZDgEVGSFjcGcydsEsxPFUYsnev2vicNA1rS4dH""]","Solsunsets #4106","[0,50,50]","SSUNS","https://arweave.net/Z7R__023FJxJkVAm87Lh17-xSHayrx2JhTpav7WlkNY","[1,1,1]",true,"E9a7JgxxCYzpasvABRFgPgf15kZWKgzjvJLrzFKPKgTf",true,"EKx4b376L4XkzKY7eTQ2SzXBwH4NKuHHjKbCpckJQyTZ","https://explorer.solana.com/address/E9a7JgxxCYzpasvABRFgPgf15kZWKgzjvJLrzFKPKgTf","Solsunsets #4106","SSUNS","400","Sunset retrowave landscapes on Solana","https://arweave.net/v__oFrgu1ghjUBS7Copktw_DDdACFCyRrj6_34Lm0Ko?ext=png","Summer of 1988","https://solsunsets.com","Solsunsets","Solsunsets","[{""trait_type"":""sky"",""value"":""pink""},{""trait_type"":""sun"",""value"":""helius""},{""trait_type"":""clouds"",""value"":""stratus white""},{""trait_type"":""horizon"",""value"":""none""},{""trait_type"":""midground"",""value"":""cristal lake""},{""trait_type"":""far object"",""value"":""moon""},{""trait_type"":""foreground"",""value"":""crag top""},{""trait_type"":""near object"",""value"":""blue lambo""}]","[{""address"":""qoQHzaee7FzdivXk4KDjdrAVQwYGFXpDvhdZfrGHqUk"",""share"":50},{""address"":""5Mvb4RGM3uQKbkSYF2EdeaD4yvMQFD6uuyM8M8u5Do9R"",""share"":50}]","[{""uri"":""https://arweave.net/v__oFrgu1ghjUBS7Copktw_DDdACFCyRrj6_34Lm0Ko?ext=png"",""type"":""image/png""},{""uri"":""https://arweave.net/yrdeK_AQjBULoYyk6BOHT4o76F_Veue1eMBCUOpb3uI?ext=png"",""type"":""image/png""}]"
