"data.creators","data.name","data.share","data.symbol","data.uri","data.verified","is_mutable","mint","primary_sale_happened","update_authority","explorer_url","metaResult.attributes","metaResult.collection.family","metaResult.collection.name","metaResult.description","metaResult.image","metaResult.name","metaResult.external_url","metaResult.properties.category","metaResult.properties.creators","metaResult.properties.files","metaResult.seller_fee_basis_points","metaResult.symbol"
"[""Exwuvrjz11h3pXgEt7AiYGRTstTcVhtBFhmbWGY9K569"",""CVkw2BVYRx2RBCMypxhjnFb3gj8EoCYySsgYuqo9YSyP""]","Angomon #2656","[0,100]","ANGO","https://arweave.net/7H2kKWsIBO9vuZxRwCTur3RnBiG0A3uGHSytdjGmwh0","[1,0]",true,"B2gXnwZftNKR91mxLPfuYf5FFTd5eWRN9ghqf58TMhWM",true,"CVkw2BVYRx2RBCMypxhjnFb3gj8EoCYySsgYuqo9YSyP","https://explorer.solana.com/address/B2gXnwZftNKR91mxLPfuYf5FFTd5eWRN9ghqf58TMhWM","[{""trait_type"":""Top"",""value"":""Enigma Vest Red""},{""trait_type"":""Shoes"",""value"":""Fly Blue""},{""trait_type"":""Bottom"",""value"":""Windbreakers White""},{""trait_type"":""Head"",""value"":""None""},{""trait_type"":""Base"",""value"":""White""},{""trait_type"":""Teeth"",""value"":""Vamp""},{""trait_type"":""Ears"",""value"":""Mickey""},{""trait_type"":""Eyes"",""value"":""Cross""},{""trait_type"":""Background"",""value"":""White""}]","Angomon","Genesis","3,500 snazzy monsters dwelling in peace","https://www.arweave.net/4vNx4fKnRQ13vgHXoCZrNyNhfweVb9LlV1i9FnsftCk?ext=png","Angomon #2656","","image","[{""address"":""CVkw2BVYRx2RBCMypxhjnFb3gj8EoCYySsgYuqo9YSyP"",""share"":100}]","[{""uri"":""https://www.arweave.net/4vNx4fKnRQ13vgHXoCZrNyNhfweVb9LlV1i9FnsftCk?ext=png"",""type"":""image/png""}]",500,"ANGO"
"[""GkjCwYTPWX1pg9puHsAaWiXVYRERcnKaHdB8CNzGL7WK"",""J4KqpehX1BB9SG3vC5BvGCZQ5zKszuSR5FLubqiJ4nct"",""hHF5RWHYKsLKhaKtw4yRFcLZm2JiruUGCh6buQ6pCuh""]","Mortuary Inc Plot x4 #1474","[0,50,50]","MORTUARY","https://arweave.net/DKHoVK9sKt1TLlSPO2diGIfdBks06GQh-eWLiAavXm0","[1,1,1]",true,"AUrqVRxfNksJXVS45Un1y8DerJmAjtQmWDfXj8png2Nk",true,"HAjs9EJxN3BZsratYKMnibgKXr84QFWBDtwdnR7qyB7J","https://explorer.solana.com/address/AUrqVRxfNksJXVS45Un1y8DerJmAjtQmWDfXj8png2Nk","[{""trait_type"":""Plot Size"",""value"":4},{""trait_type"":""Building"",""value"":""Mound""},{""trait_type"":""Weather"",""value"":""Fog""},{""trait_type"":""Fauna"",""value"":""Cat""},{""trait_type"":""Biome"",""value"":""Desert""},{""trait_type"":""Artefact 1"",""value"":""Empty""},{""trait_type"":""Artefact 2"",""value"":""Empty""},{""trait_type"":""Artefact 3"",""value"":""Empty""},{""trait_type"":""Artefact 4"",""value"":""Sword""},{""trait_type"":""Artefact 5"",""value"":""Cross""}]","Mortuary Inc.","Funeral plot","Mortuary Inc. is a collection of 2500 funeral plots within which you may lay your dead NFTs to rest. Each plot will also allow its owner to cremate or bury their NFTs, giving chances for great rewards… but it will require sacrifice.","https://www.arweave.net/TNW4fhozTx4-LT33PSNHnTh2c5GltkXLCdpwNTFdQKw?ext=png","Mortuary Inc Plot x4 #1474",,"image","[{""address"":""J4KqpehX1BB9SG3vC5BvGCZQ5zKszuSR5FLubqiJ4nct"",""share"":50},{""address"":""hHF5RWHYKsLKhaKtw4yRFcLZm2JiruUGCh6buQ6pCuh"",""share"":50}]","[{""uri"":""https://www.arweave.net/TNW4fhozTx4-LT33PSNHnTh2c5GltkXLCdpwNTFdQKw?ext=png"",""type"":""image/png""},{""uri"":""https://www.arweave.net/140eT34LVFmpFdkf_2gfTWU9gUQwc1Bjull8rTf39CM?ext=glb"",""type"":""model/gltf-binary""}]",800,"MORTUARY"
"[""2kLQM2N4MZmEX1VXso7AkNUMSWwrhi74M1dWiXsKMmCJ""]","Whales Nation #4370","[100]","","https://arweave.net/iGp8xmvcN4GwjtTy7qrCeEwBPeCoHrZmHeI0vL3uM80","[1]",false,"58e6UcHe55y4hJXTmtfpepW1pbEHjRi1k5BmNReqFE33",false,"2kLQM2N4MZmEX1VXso7AkNUMSWwrhi74M1dWiXsKMmCJ","https://explorer.solana.com/address/58e6UcHe55y4hJXTmtfpepW1pbEHjRi1k5BmNReqFE33","[{""trait_type"":""background"",""value"":""Aqua""},{""trait_type"":""back"",""value"":""None""},{""trait_type"":""skin"",""value"":""Marble""},{""trait_type"":""clothing"",""value"":""Square Check Shirt""},{""trait_type"":""tongue"",""value"":""None""},{""trait_type"":""baleen"",""value"":""None""},{""trait_type"":""accessory"",""value"":""None""},{""trait_type"":""head"",""value"":""None""},{""trait_type"":""mouth"",""value"":""None""}]","Whales Nation","Whales Nation","Whales Nation is a collection of 7777 thoughtfully designed 3D Whales living in the Solana Sea.","https://arweave.net/LjzPPBAJMVQ4oDj_lTDbh90_8pw2ybtQGdHt8fqPjoQ","Whales Nation #4370","https://whalesnation.com/","image","[{""address"":""32fop7vyBe4AS3yf9DtCi98ZfeRQYAEXGp45VEF6Jw8J"",""share"":75},{""address"":""J5BKFa7NstsjWsZiyeY2F3u1Fgh19jgK1HYARhh6c2P7"",""share"":25}]","[{""uri"":""https://arweave.net/LjzPPBAJMVQ4oDj_lTDbh90_8pw2ybtQGdHt8fqPjoQ"",""type"":""image/png""}]",700,""
"[""8HBDDoYJ3uFk7bsfYKbSXrTjSXZ9rkEsSBfjkMT3jY1i"",""8J9TjizdeeFXc6B6AkY3PoByy9fEGf8AmLiXHbrj5UtV"",""768Qdcc4M1xoZmWDivpR7kaZB631sjmasxy3H4jynLvt"",""FzsCsrYVXf8bYhPNVqdvcr9yMWBLxppCjqcUyvmLLfu8"",""Grf2FbYCSxAmoAEgwFW7Rz7hLciUHWYVeQ1jC9Hr4D8E""]","Admission Pass #2375","[0,35,30,25,10]","BNB","https://arweave.net/ixrPlSSHktcXeoMws5nkBN5O0W-4vYwRkNblec4p8nA","[1,0,0,0,0]",true,"6dT1yfVsTbGWbMzrUjYnRKsCwx1JUf9ke7Ux3sJbo6du",true,"GGdY6ecQYM8g7UFyYEwescWohQbuABZy4Gs3EN3nQZQ1","https://explorer.solana.com/address/6dT1yfVsTbGWbMzrUjYnRKsCwx1JUf9ke7Ux3sJbo6du","[{""trait_type"":""Pass Type"",""value"":""Bull""},{""trait_type"":""Body"",""value"":""Common""},{""trait_type"":""Mouth"",""value"":""Rare""},{""trait_type"":""Eyes"",""value"":""Common""},{""trait_type"":""Horns"",""value"":""Common""},{""trait_type"":""Earrings"",""value"":""Rare""},{""trait_type"":""Clothing"",""value"":""Common""},{""trait_type"":""Accessories"",""value"":""Common""},{""trait_type"":""Backpack"",""value"":""Rare""},{""trait_type"":""Hats"",""value"":""Rare""}]","Bulls & Bears","Bulls & Bears, Gen. 1","1 of 2500 mint passes which enable you to access the B&B Mint Factory.","https://arweave.net/nuIsyF2D9nezT5wlXW1lAAmevWJKqnDLmMj-50EvOfQ?ext=gif","Admission Pass #2375","https://bullsbearsnft.com","video","[{""address"":""8J9TjizdeeFXc6B6AkY3PoByy9fEGf8AmLiXHbrj5UtV"",""share"":35},{""address"":""768Qdcc4M1xoZmWDivpR7kaZB631sjmasxy3H4jynLvt"",""share"":30},{""address"":""FzsCsrYVXf8bYhPNVqdvcr9yMWBLxppCjqcUyvmLLfu8"",""share"":25},{""address"":""Grf2FbYCSxAmoAEgwFW7Rz7hLciUHWYVeQ1jC9Hr4D8E"",""share"":10}]","[{""uri"":""https://arweave.net/nuIsyF2D9nezT5wlXW1lAAmevWJKqnDLmMj-50EvOfQ?ext=gif"",""type"":""image/gif""},{""uri"":""https://arweave.net/Hpx9NWmLQJfu0mdXBTtFIZj_8JaLakmmjP0hhSuNEfU?ext=mp4"",""type"":""video/mp4""}]",800,"BNB"
"[""5WsbXUV5sehFSQAKLHCu6scptYGzM2mKoHp2Rpo3TpKF"",""415zynTcuZbvvgJudmkdiamyq4UaTPqFvfCUFM9jHp4s"",""FbUMKxVyQZgiGJz6stKdNp2pX8J85MFboCRAmsgLLxDj""]","Mercanti: GENESIS","[50,38,12]","MERCANTI","https://udmklv6zdnboi4goyg27kectnxlfwtmsebgytvkki6rqci5f6e.arweave.net/oNil19kbQu_RwzsG19RBTbdZbTZIgTYnVSkejASOl8Y","[0,0,0]",true,"6gJb1HyuGuM5BWuMqmtksQdfHpZm9VPNiwPmiSoKbeZE",true,"DCqEEnwHqMVQzp7XBCDW3dmgzJM2HmCRvcxVKNhjMHbs","https://explorer.solana.com/address/6gJb1HyuGuM5BWuMqmtksQdfHpZm9VPNiwPmiSoKbeZE","[{""trait_type"":""Trim"",""value"":""Neon Dawn""},{""trait_type"":""Generation"",""value"":""Non-OG""},{""trait_type"":""Bill"",""value"":""00""}]","Genesis Collection","Mercanti","Mercanti: GENESIS","https://wvqkkn43cq5uvohxdoi6zkno2bona5vmpxcwjlujlbaou.arweave.net/tWClN5sUO0q49xuR7Kmu-0FzQdqx9xWSui-Vh__A-6g?ext=gif","Mercanti: GENESIS",,,,"[{""uri"":""https://6qfqdt3mkdgz4c5fqrqhpiok6rwce6yb27b2o4pwc2uknjq.arweave.net/9AsBz2xQzZ4L_pYRgd6HK9GwiewHXw_6dx9-hao-pqY?ext=png"",""type"":""image/png""},{""uri"":""https://wvqkkn43cq5uvohxdoi6zkno2bona5vmpxcwjlujlbaou.arweave.net/tWClN5sUO0q49xuR7Kmu-0FzQdqx9xWSui-Vh__A-6g?ext=gif"",""type"":""image/gif""}]",800,"MERCANTI"
"[""CNcoLGiY5QiCYqCXo1uAogZuNCjBXKSRTg738PZxWM5p"",""AJzXbZPHYfbPp16Hc2yLtQEQUd68mWZQXwVpQNXYGQGm"",""BiuP2kHPFWuNWYtXXxNg6E41aDTht7qBQQNdGwka464"",""H62o2qdHTycdycFdhgRyEpuqxSNpopFRX2Aw3BK5KUM5""]","enviroPass | Tier 01  #5173","[0,80,10,10]","enviro","https://arweave.net/6HGVYUW4coIOdEvJc2EOZyrrv4l2QjMnsunY-SYdf9o","[1,0,0,0]",true,"AcFbpXdnw9ad8pjKVPpXWS6qJWskamTh2daWar7PMEL5",true,"9hNfBUaKbXdaT246y8REaUzqgK1bNibV4gLMJGgBRi4g","https://explorer.solana.com/address/AcFbpXdnw9ad8pjKVPpXWS6qJWskamTh2daWar7PMEL5","[{""trait_type"":""enviroPass"",""value"":""Tier 01""}]","enviro","enviroPass | Tier 01","Existing as an NFT, enviro is a customizable art gallery, that can display a wide range of digital media (including other NFTs), still images and streaming video in a variety of settings, ranging from intimate to professional. Built on the cutting edge Unreal Engine 5, enviro features an explorable high-resolution photorealistic 3-dimensional gallery space with adjustable lighting and customizable furniture along with a suite of photography tools.","https://www.arweave.net/KhBcqpX491wb2urhpnu5p5_404_Cz3kAW2GSFfvxxgc?ext=png","enviroPass | Tier 01  #5173","enviro.art","image","[{""address"":""AJzXbZPHYfbPp16Hc2yLtQEQUd68mWZQXwVpQNXYGQGm"",""share"":80},{""address"":""BiuP2kHPFWuNWYtXXxNg6E41aDTht7qBQQNdGwka464"",""share"":10},{""address"":""H62o2qdHTycdycFdhgRyEpuqxSNpopFRX2Aw3BK5KUM5"",""share"":10}]","[{""type"":""image/png"",""uri"":""https://www.arweave.net/KhBcqpX491wb2urhpnu5p5_404_Cz3kAW2GSFfvxxgc?ext=png""}]",1000,"enviro"
"[""5ix9LBQBLQdRZ2wQkxGA2dN4brrkNs4dZ5P72TZB9eip"",""RRUMF9KYPcvNSmnicNMAFKx5wDYix3wjNa6bA7R6xqA"",""HFj45K3eofwi1jegZBASUrS5nLMUprMhWhSZdkGKmihU"",""3nvBhKcMqpg26nhtw76ZioZ21PbhtKQZwu3YsGUoHkki"",""C3JYUBkTKqyHnybzeBFzYwrsnwdj6ZRGfw97Wc3wjzNg""]","EPOCH #540","[0,10,50,20,20]","EPOCH","https://bafybeie24swo763gg7usm2pmreshf57lfvyxaaxhfelj4r7jx6s7giwcvy.ipfs.dweb.link/540.json","[1,0,0,0,0]",true,"2a8gGGX1AWeTaMcCekLLqJtkcFcq3ziCon59cF5BALvm",true,"CEMnY2UPQJUZ9MahFcbogQFUfFzoHVFgSZpJmZW5WpH6","https://explorer.solana.com/address/2a8gGGX1AWeTaMcCekLLqJtkcFcq3ziCon59cF5BALvm","[{""trait_type"":""seed"",""value"":1638289977031},{""trait_type"":""cluster_type"",""value"":2},{""trait_type"":""neighborhood_assignment"",""value"":3},{""trait_type"":""scheduled_rotation"",""value"":2},{""trait_type"":""turbine_depth_minimum"",""value"":3},{""trait_type"":""turbine_depth_maximum"",""value"":3},{""trait_type"":""node_styles"",""value"":10},{""trait_type"":""colors"",""value"":""palette149""}]","Playground on Solana","Epochs Collection","Epochs, generative art created by the renowned artist Eko33, are inspired by the concept of time and the Solana validator schedule.","https://bafybeieka7fzsfiblzjytve25miyqdwcag6yxr7ztwkdnz6s5scczskvzq.ipfs.dweb.link/540.png","Epoch #886",,"image","[{""address"":""RRUMF9KYPcvNSmnicNMAFKx5wDYix3wjNa6bA7R6xqA"",""share"":10},{""address"":""HFj45K3eofwi1jegZBASUrS5nLMUprMhWhSZdkGKmihU"",""share"":50},{""address"":""3nvBhKcMqpg26nhtw76ZioZ21PbhtKQZwu3YsGUoHkki"",""share"":20},{""address"":""C3JYUBkTKqyHnybzeBFzYwrsnwdj6ZRGfw97Wc3wjzNg"",""share"":20}]","[{""uri"":""image.png"",""type"":""image/png""},{""uri"":""https://bafybeieka7fzsfiblzjytve25miyqdwcag6yxr7ztwkdnz6s5scczskvzq.ipfs.dweb.link/540.png"",""type"":""image/png""}]",500,"EPOCH"
"[""22aCNyykzcpX6r1ThuZLoqgMHSzsByBBz5bbNkqpMP4q"",""ASwcGNEDgZx4wkPczEtMzQynBAgvQW96HEBUrwU675sz""]","SMTB #2671","[0,100]","SMTB","https://arweave.net/LG-rIfqW20S9v5WjTJJHBY843K33btPaOhDQNg5z5uw","[1,0]",true,"9XUjAnuBx96yUUieUL8wTvvwtWodMMmLD86cpKy1Dmpc",true,"EjK1TdGpERq79qf4xHX9PTYbpHQ3h7dLqKsd3X7jcaUW","https://explorer.solana.com/address/9XUjAnuBx96yUUieUL8wTvvwtWodMMmLD86cpKy1Dmpc","[{""trait_type"":""Background"",""value"":""Purple""},{""trait_type"":""Skin"",""value"":""Dark""},{""trait_type"":""Earring"",""value"":""None""},{""trait_type"":""Lipstick"",""value"":""Pink""},{""trait_type"":""Hats"",""value"":""Red Cap""},{""trait_type"":""Clothes"",""value"":""Red Dress""},{""trait_type"":""Eyes"",""value"":""Pink Shades""},{""trait_type"":""Sparkle"",""value"":""None""}]","Solana Monkette Business","Solana Monkette Business","3333 generative NFTs embodying good vibes and empowerment. Earn free $VIBE and revenue share from Vibing Studios projects.","https://arweave.net/pSPTLpNVm4vh18uSHY9baqpbV3Gj31vPru2sAUOVDG0","SMTB #2671","https://monkettes.io/","image","[{""address"":""ASwcGNEDgZx4wkPczEtMzQynBAgvQW96HEBUrwU675sz"",""share"":100}]","[{""type"":""image/png"",""uri"":""https://arweave.net/pSPTLpNVm4vh18uSHY9baqpbV3Gj31vPru2sAUOVDG0""}]",650,"SMTB"
"[""Cjaj1MjAvHoo68LwY8iPXSSkYR6xsfDBqEp3ZyeRdoar"",""RRUMF9KYPcvNSmnicNMAFKx5wDYix3wjNa6bA7R6xqA"",""9UwSF2gPqzssisA94NoQgzEyDmW2KPGAGBi4o34FK6pH""]","DeFi Pirate #6250","[0,10,90]","DP","https://chest.mypinata.cloud/ipfs/QmVEmA11mp8BzvgvCkgwhcauHpKeqVdsEYD57gGpZWjbVz/6250.json","[1,0,0]",true,"ALgUMPd8JarBfM9ZGadHeTPH2GYGS3qnqsijBbBWLfJH",true,"8oUB51HmCjwnquwQyptz2Ys9hSnqATeMQnv2jqeLPJhZ","https://explorer.solana.com/address/ALgUMPd8JarBfM9ZGadHeTPH2GYGS3qnqsijBbBWLfJH","[{""trait_type"":""Background"",""value"":""Yellow""},{""trait_type"":""Body"",""value"":""Body 1""},{""trait_type"":""Eyes"",""value"":""Eyes""},{""trait_type"":""Eye Patch"",""value"":""None""},{""trait_type"":""Tops"",""value"":""Short Sleeve Black""},{""trait_type"":""Hair"",""value"":""Long Hair Shaved Black""},{""trait_type"":""Mouth"",""value"":""Smile""},{""trait_type"":""Accessory"",""value"":""None""},{""trait_type"":""Earrings"",""value"":""None""},{""trait_type"":""Hats"",""value"":""Bandana Blue""},{""trait_type"":""Hand"",""value"":""Dagger""}]",,,"A unique utility-based NFT collection of DeFi Sea Buccaneers looking for treasure","https://chest.mypinata.cloud/ipfs/QmS5GYVvxm5s144rMqAX2qpfD9KXDQURU5Uj1Jvd23Jq2P/6250.gif","DeFi Pirate #6250","https://chest.fi","image","[{""address"":""9UwSF2gPqzssisA94NoQgzEyDmW2KPGAGBi4o34FK6pH"",""share"":100}]","[{""uri"":""https://chest.mypinata.cloud/ipfs/QmS5GYVvxm5s144rMqAX2qpfD9KXDQURU5Uj1Jvd23Jq2P/6250.gif"",""type"":""image/gif""}]",600,"DP"
"[""EbZR6kpuvJfVwnfgES7tKfyVtbi4PwgYTNZ2KbH74HGE"",""RRUMF9KYPcvNSmnicNMAFKx5wDYix3wjNa6bA7R6xqA"",""HVycjMtSD561YtcW4W9GgmNqzBsNeejhu9bRRbWhwinE""]","Baby Whales #2966","[0,10,90]","BW","https://bafybeie23xfkpw5wrv4g45h67qvlispf7zem6cqy6ogdcmgdcd27g5lupi.ipfs.dweb.link/2966.json","[1,0,0]",true,"5RHs113EKAkkoDeZ7hEKcAjRMyoYSL6KCkBw5t4tAQar",true,"6ARsMyvpbm5hmajMdyMWqyQHGA2GqWKHwM7yQ3xYSB2k","https://explorer.solana.com/address/5RHs113EKAkkoDeZ7hEKcAjRMyoYSL6KCkBw5t4tAQar","[{""trait_type"":""Background"",""value"":""Green""},{""trait_type"":""Back"",""value"":""Surf Board""},{""trait_type"":""Skin_Happy"",""value"":""Body Tattoo""},{""trait_type"":""Clothing"",""value"":""Geometry sweater""},{""trait_type"":""Hand"",""value"":""""},{""trait_type"":""Head"",""value"":""""},{""trait_type"":""Mouth"",""value"":""Party Blower""},{""trait_type"":""Floor"",""value"":""""},{""trait_type"":""Emotion"",""value"":""Neutral""},{""trait_type"":""Favorite Music"",""value"":""Mariachi""}]","Whales Nation","Baby Whales","A collection of 6000 baby whales roaming the Solana sea","https://bafybeigifdhv22psuzk6prmzno6s2klispjs6w6lzmfmvtltqv66jzf2ge.ipfs.dweb.link/2966.png?ext=png","Baby Whales #2966","https://whalesnation.com/","image","[{""address"":""RRUMF9KYPcvNSmnicNMAFKx5wDYix3wjNa6bA7R6xqA"",""share"":10},{""address"":""HVycjMtSD561YtcW4W9GgmNqzBsNeejhu9bRRbWhwinE"",""share"":90}]","[{""uri"":""https://bafybeigifdhv22psuzk6prmzno6s2klispjs6w6lzmfmvtltqv66jzf2ge.ipfs.dweb.link/2966.png?ext=png"",""type"":""image/png""}]",600,"BW"
"[""Cro5a47xoTUBVYx6gdbVnpWYonT4zkuiz5NPfm56pGvn"",""CW6garnq7CaThgiaQF9rQBckQJJyWqbcJ4dM6JVBGnBp"",""BMzts9smc8LFe3K1L9PhkzQqGBaCYg9q5pRW5Mquyqq""]","NEW NEON #649","[0,75,25]","","https://arweave.net/7oLzwDkxq7K0ur6MRnS_OfWI1_QfsPYsqMZdieaeHdw","[1,0,0]",true,"BDTYiKG2fcngpcEcnKsUwfZ4EfBkqzZcnb6U9NEBsZaN",true,"HYnFvGVVfXRU17QeRb3wWR4ei9ZZ84LRsxw66CjuuJMD","https://explorer.solana.com/address/BDTYiKG2fcngpcEcnKsUwfZ4EfBkqzZcnb6U9NEBsZaN","[{""value"":""SKULL"",""trait_type"":""SHAPE""},{""value"":""CANVAS_"",""trait_type"":""BACKGROUND_""},{""value"":""MONSTER"",""trait_type"":""FONT""},{""value"":""WGMI"",""trait_type"":""STRING""}]","NEW NEON","NEW NEON","The Neon Age Is On The Horzion, Get Your Pass To The Neon World With An Exclusive Collection Of 1,111 Uniquely Generated ASCII ART Inspired NFTs On Solana.","https://www.arweave.net/zR4g9GlOgmvk7q_OL4eGr06iFRx6MdOfoxcgz6cQ0g0?ext=gif","NEW NEON #818",,"image","[{""address"":""CW6garnq7CaThgiaQF9rQBckQJJyWqbcJ4dM6JVBGnBp"",""share"":75},{""address"":""BMzts9smc8LFe3K1L9PhkzQqGBaCYg9q5pRW5Mquyqq"",""share"":25}]","[{""type"":""image\\gif"",""uri"":""https://www.arweave.net/zR4g9GlOgmvk7q_OL4eGr06iFRx6MdOfoxcgz6cQ0g0?ext=gif""}]",500,""
"[""4ira1kpPRhtcauid2DPG8EoNVeUWYfjqSKbprCWtrH6J"",""61SCcKSsfWtCYb3khNpnZCq72Q1q1mzGsjKaBmVLvcQy"",""61Pq6SaB7tLeXCuEu8pTwMRC1y89dB4PHkBczqc3M4LG"",""9SeFbAaSgay9WMX6v7AWSQDbE5Dw6T6TNHnsCiEfGRQp"",""CtqZSSyQ36wDQPsFKZgPe2H3HA9XeCNB4dsBS8ehRnba""]","Bitmon #224","[0,49,17,17,17]","BITMON","https://bafkreibdstv73nvuusmrr533txcusodw6u3razu3wdhhif2z2ndhbetjhm.ipfs.dweb.link","[1,0,0,0,0]",true,"Ce53wcPF3zcnRmwhx2qke6V1h877ChPk45BPRmKeg1H",true,"ESR4d1AyPXcZ2AVTYfXN4XMka4CiHLiu4nNNRN7UohpA","https://explorer.solana.com/address/Ce53wcPF3zcnRmwhx2qke6V1h877ChPk45BPRmKeg1H","[{""trait_type"":""Bitmon"",""value"":""Cutppet""},{""trait_type"":""HP"",""value"":35},{""trait_type"":""STA"",""value"":16},{""trait_type"":""SPD"",""value"":23},{""trait_type"":""ATK"",""value"":45},{""trait_type"":""DEF"",""value"":29},{""trait_type"":""SPATK"",""value"":41},{""trait_type"":""SPDEF"",""value"":22},{""trait_type"":""Accuracy"",""value"":3},{""trait_type"":""Charisma"",""value"":5},{""trait_type"":""Luck"",""value"":1},{""trait_type"":""Fertility"",""value"":1},{""trait_type"":""Chroma"",""value"":false},{""trait_type"":""Sex"",""value"":""male""},{""trait_type"":""Nature"",""value"":""intrepid""},{""trait_type"":""Ability"",""value"":13},{""trait_type"":""Height"",""value"":""0.45m""},{""trait_type"":""Weight"",""value"":""53.11kg""},{""trait_type"":""Level"",""value"":5}]","Bitmons","Bitmons","Play, Breed, Trade and Fight with decentralized monsters","https://bafybeidun4u34qqavfehqyossjjr2cxdmmz7fnyyfyyxyn432btxamw3n4.ipfs.dweb.link?ext=png","Bitmon #224","https://bitmon.io/bitmon/224","image","[{""address"":""61SCcKSsfWtCYb3khNpnZCq72Q1q1mzGsjKaBmVLvcQy"",""share"":49},{""address"":""61Pq6SaB7tLeXCuEu8pTwMRC1y89dB4PHkBczqc3M4LG"",""share"":17},{""address"":""9SeFbAaSgay9WMX6v7AWSQDbE5Dw6T6TNHnsCiEfGRQp"",""share"":17},{""address"":""CtqZSSyQ36wDQPsFKZgPe2H3HA9XeCNB4dsBS8ehRnba"",""share"":17}]","[{""type"":""image/png"",""uri"":""223.png""}]",690,"BITMON"
"[""ERVwv9Tznjqrek8tr7jxoxswGEjJvGHu6rrgTtTwj3et"",""RRUMF9KYPcvNSmnicNMAFKx5wDYix3wjNa6bA7R6xqA"",""4V6hWWPD6i976spayA54MNu34JW5mUUpigURnG8v9sPG"",""DWhVZve89wvufiuECXQoULZ9tFBpeXmqtBSMuaV3snxh"",""34XVCnnTB82ANSrtNpVARTyxoJLM1f6UpA9N45dTLHse""]","Lunaroid #1696","[0,10,28,55,7]","LNRDNFT","https://bafybeigqqtxsvjndjmfnnrd3v2vt3ooax4vqjxxm4wxogkbfadcvqvx4ci.ipfs.dweb.link/1696.json","[1,0,0,0,0]",true,"8hBHL4FvSYibaBh7TWbW9XqgS33c5ZW7qPicTLUAY73N",true,"6M1WKHaGAd3MEsJ7VtH1kthgPusCqrpg4m3Vx4cFiphX","https://explorer.solana.com/address/8hBHL4FvSYibaBh7TWbW9XqgS33c5ZW7qPicTLUAY73N","[{""trait_type"":""Background"",""value"":""Blue Lining""},{""trait_type"":""Body"",""value"":""body""},{""trait_type"":""Weapon"",""value"":""None""},{""trait_type"":""Clothing"",""value"":""Red&Black Cape""},{""trait_type"":""Side Face"",""value"":""Ocean Love""},{""trait_type"":""Front Mask"",""value"":""White&Red Traditinal Mask""},{""trait_type"":""Side Vent"",""value"":""Golden Speaker""},{""trait_type"":""Hair"",""value"":""Chopsticks""},{""trait_type"":""Patch"",""value"":""None""}]",,,"Lunaroid is the first high art-intensive NFT hitting the Solana blockchain, powered by a limited collection of unconventional art.","https://bafybeidbooottv3ja4v4rdbyp47sulppmsbskgrlqlwua5w35oiuxwwya4.ipfs.dweb.link/1696.png","Lunaroid #1696","https://lunaroid.io","image","[{""address"":""RRUMF9KYPcvNSmnicNMAFKx5wDYix3wjNa6bA7R6xqA"",""share"":10},{""address"":""4V6hWWPD6i976spayA54MNu34JW5mUUpigURnG8v9sPG"",""share"":28},{""address"":""DWhVZve89wvufiuECXQoULZ9tFBpeXmqtBSMuaV3snxh"",""share"":55},{""address"":""34XVCnnTB82ANSrtNpVARTyxoJLM1f6UpA9N45dTLHse"",""share"":7}]","[{""uri"":""https://bafybeidbooottv3ja4v4rdbyp47sulppmsbskgrlqlwua5w35oiuxwwya4.ipfs.dweb.link/1696.png"",""type"":""image/png""}]",700,"LNRDNFT"
"[""FcnqjXeJrJ7uEjQrJ8HCajh8pYty8tSugF9DdSQVXJR5"",""J6vK7PmyNX3tBbxzKz6TywKpoExitFunBYRj6VEDCaRj"",""Cj9SJuukKUGn7ouatiyeM37eD8uA9fCdC3xobc8w1KXr""]","Fast Hands Mount #2738","[0,80,20]","SVA Mount","https://mount-metadata.sovanadao.com/2738.json","[1,0,0]",true,"DVet7hfGCe64BCUSRJWEdPjuKy8TiwZb5e8RGqa8rzFr",true,"CtxLD6Lrh8GdG8bCXsnLo7YvhhsTdrLdeWbt46n36ttz","https://explorer.solana.com/address/DVet7hfGCe64BCUSRJWEdPjuKy8TiwZb5e8RGqa8rzFr","[{""value"":""Fast Hands Mount"",""trait_type"":""Name""},{""value"":""AA"",""trait_type"":""Class""},{""value"":""79"",""trait_type"":""Speed""},{""value"":""76"",""trait_type"":""Shield""},{""value"":""76"",""trait_type"":""Nitro""},{""value"":""Midas"",""trait_type"":""Plating""},{""value"":""Gold"",""trait_type"":""Frame""}]",,,"Sovana mounts are a much sought after form of transportation. They can facilitate exploration, be useable in games and events across the metaverse!","https://www.arweave.net/doV5y29A5lvA9R4YLx8xgeFGy7crOKca7xZA7KEuhzw?ext=gif","Fast Hands Mount #2738","","image","[{""address"":""J6vK7PmyNX3tBbxzKz6TywKpoExitFunBYRj6VEDCaRj"",""share"":80},{""address"":""Cj9SJuukKUGn7ouatiyeM37eD8uA9fCdC3xobc8w1KXr"",""share"":20}]","[{""uri"":""https://www.arweave.net/doV5y29A5lvA9R4YLx8xgeFGy7crOKca7xZA7KEuhzw?ext=gif"",""type"":""image/gif""}]",800,"SVA Mount"
